Region,Category,Country,Group,Summary,TSC,Date,Type,Cleaned_Column,Lemmatized_Column,Final_cleaned,topic_percent,topic,top_words,subtopic,subtopic_name,Category-Summary
AM,,United States,Deskside,JLL Admin Rights adobe reader assistance,Y,07-11-2022,Incident,           jll admin right adobe reader assistance,           jll admin right adobe reader assistance,jll admin adobe reader assistance,57.18910573080159,7,adobe-acrobat,1.0,reader-assistance,nan JLL Admin Rights adobe reader assistance
AM,Windows / OS,United States,Deskside,OneDrive - Application is not working properly,Y,07-11-2022,Incident,       onedrive   application be not work properly,     onedrive   application be not work properly,onedrive application,60.905695513200776,3,report-issue,1.0,onedrive-application,Windows / OS OneDrive - Application is not working properly
AM,Laptop,United States,Deskside,JLL Hardware Issue - Laptop Audio Performance,Y,09-11-2022,Incident,         jll hardware issue   laptop audio perform,      jll hardware issue   laptop audio performance,jll hardware issue laptop audio performance,71.8352916916516,2,laptop-hardware,,,Laptop JLL Hardware Issue - Laptop Audio Performance
AM,Laptop,United States,Deskside,Hardware Issue - Laptop Performance,Y,17-11-2022,Incident,                   hardware issue   laptop perform,                hardware issue   laptop performance,hardware issue laptop performance,67.75990465762106,2,laptop-hardware,1.0,performance-laptop,Laptop Hardware Issue - Laptop Performance
AM,,United States,Deskside,Application Issue - Adobe Acrobat or Nitro PDF,Y,09-11-2022,Incident,        application issue   adobe acrobat or nitro,     application issue   adobe acrobat or nitro pdf,application issue adobe acrobat nitro pdf,72.32126615165264,7,adobe-acrobat,,,nan Application Issue - Adobe Acrobat or Nitro PDF
AM,Windows / OS,United States,Deskside,AWS - Application Error,Y,07-11-2022,Incident,                               aws   application e,                            aws   application error,aws application error,34.47083831193952,4,drive-update,0.0,aws-error,Windows / OS AWS - Application Error
AM,,United States,Deskside,JLL Outlook Credential Prompt Random / repetetive issue,Y,24-01-2023,Incident,   jll outlook credential prompt random   repeteti,jll outlook credential prompt random   repeteti,jll outlook credential random repeteti,65.58333892333634,6,admin-install,1.0,credential-outlook,nan JLL Outlook Credential Prompt Random / repetetive issue
AM,M365,United States,Deskside,Reported Issue - Application - Microsoft Teams - Telecom Audio/Conf/Video features,Y,29-11-2022,Incident,       report issue   application   microsoft team,report issue   application   microsoft team,report issue application microsoft team,47.03776187801327,5,team-microsoft,1.0,microsoft-team,M365 Reported Issue - Application - Microsoft Teams - Telecom Audio/Conf/Video features
AM,Network,United States,Deskside,JLL Network Drive - Sync Issue,Y,15-11-2022,Incident,                        jll network drive   sync i,                     jll network drive   sync issue,jll network drive sync issue,70.23342457440009,4,drive-update,,,Network JLL Network Drive - Sync Issue
AM,Network,United States,Deskside,OneDrive - Application is not working properly- needs to connected to the JLL network,Y,11-11-2022,Incident,       onedrive   application be not work properly,onedrive   application be not work properly,onedrive application,60.905695513200776,3,report-issue,1.0,onedrive-application,Network OneDrive - Application is not working properly- needs to connected to the JLL network
AM,,Canada,Deskside,Files not uploaded/sync [SPO],Y,08-11-2022,Incident,                         file not uploadedsync spo,                      file not uploadedsync spo,uploadedsync spo,8.333333333333332,0,outlook-email,0.0,zoom-function,nan Files not uploaded/sync [SPO]
AM,Laptop,United States,Deskside,JLL ePro Hardware - Laptop ReqID 0000047996  refresh laptop,Y,16-11-2022,Incident,  jll epro hardware   laptop reqid 0000047996   re,jll epro hardware   laptop reqid 0000047996   re,jll epro hardware laptop reqid,44.37495661789154,11,screen-issue,0.0,reqid-epro,Laptop JLL ePro Hardware - Laptop ReqID 0000047996  refresh laptop
AM,Laptop,United States,Deskside,JLL Hardware Issue - Laptop Overheat and Performance Issues,Y,15-12-2022,Incident,   jll hardware issue   laptop overheat and perfor,jll hardware issue   laptop overheat and perfor,jll hardware issue laptop overheat,37.80464248047248,3,report-issue,1.0,overheat-jll,Laptop JLL Hardware Issue - Laptop Overheat and Performance Issues
AM,M365,United States,Deskside,Office - Unable to enable autosave feature in MS Word or PowerPoint and unable to leave comments for others on MS Word or PowerPoint.,Y,23-11-2022,Incident,   office   unable to enable autosave feature in m,office   unable to enable autosave feature in m,enable autosave,54.1666666593482,11,screen-issue,0.0,enable-zoom,M365 Office - Unable to enable autosave feature in MS Word or PowerPoint and unable to leave comments for others on MS Word or PowerPoint.
AM,Access,United States,Deskside,JLL Admin Rights Keri  office doors/access badges,Y,10-11-2022,Incident,   jll admin right keri   office doorsaccess badge,  jll admin right keri   office doorsaccess badge,jll admin keri office doorsaccess badge,51.67163269482437,6,admin-install,0.0,badge-office,Access JLL Admin Rights Keri  office doors/access badges
AM,,United States,Deskside,Adobe - License expire ,Y,07-11-2022,Incident,                            adobe   license expire,                            adobe   license expire,adobe license,61.475307089050176,7,adobe-acrobat,0.0,license-adobe,nan Adobe - License expire 
AM,,United States,Deskside,Name change from Chandler.Michael to Michael.Chandler,Y,09-11-2022,Incident,     name change from chandlermichael to michaelch,name change from chandlermichael to michaelch,,54.16666666655456,2,laptop-hardware,1.0,nan-function,nan Name change from Chandler.Michael to Michael.Chandler
AM,,,Deskside,usatlsw14 - system health alerts,Y,10-11-2022,Incident,                   usatlsw14   system health alert,                   usatlsw14   system health alert,usatlsw14 system health,8.333333333333332,0,outlook-email,0.0,zoom-function,nan usatlsw14 - system health alerts
AP,,India,Deskside,Data card,Y,19-11-2022,Incident,                                             datum,                                          datum card,datum card,62.02943952477743,1,printer-hardware,1.0,card-datum,nan Data card
AM,M365,United States,Deskside,MS Teams- Scheduling a meeeting,Y,07-11-2022,Incident,                         ms team schedule a meeete,                    ms team schedule a meeete,ms team schedule,37.59976917064781,5,team-microsoft,0.0,schedule-ms,M365 MS Teams- Scheduling a meeeting
EMEA,Laptop,Portugal,Deskside,Laptop Lost / Stolen,Y,07-11-2022,Incident,                               laptop lose   steal,                               laptop lose   steal,,54.16666666655456,2,laptop-hardware,1.0,nan-function,Laptop Laptop Lost / Stolen
EMEA,,United Kingdom,Deskside,Reported Issue - Other / Miscellaneous,Y,07-11-2022,Incident,              report issue   other   miscellaneous,             report issue   other   miscellaneous,report issue,61.1277078261925,3,report-issue,0.0,report-issue,nan Reported Issue - Other / Miscellaneous
EMEA,Email,Saudi Arabia,Deskside,Email - Issue with Intune synch reported,Y,09-11-2022,Incident,            email   issue with intune synch report,           email   issue with intune synch report,email issue intune synch report,38.26897923763146,3,report-issue,0.0,synch-intune,Email Email - Issue with Intune synch reported
AM,Windows / OS,United States,Deskside,JLL Mac - Computer Issues - VPN /Drive Mappingnot showing,Y,07-11-2022,Incident,     jll mac   computer issue   vpn drive mappingn,jll mac   computer issue   vpn drive mappingn,jll mac computer issue vpn drive mappingn,56.35813829572373,8,network-connectivity,1.0,mac-computer,Windows / OS JLL Mac - Computer Issues - VPN /Drive Mappingnot showing
EMEA,,Italy,Deskside,Reported Issue - Other / Miscellaneous,Y,10-11-2022,Incident,              report issue   other   miscellaneous,             report issue   other   miscellaneous,report issue,61.1277078261925,3,report-issue,0.0,report-issue,nan Reported Issue - Other / Miscellaneous
AM,Windows / OS,,Deskside,Fort Lauderdale UPS device down,Y,22-11-2022,Incident,                    fort lauderdale up device down,                    fort lauderdale up device down,fort lauderdale,54.16666666132875,10,window-keyboard,0.0,fort-zoom,Windows / OS Fort Lauderdale UPS device down
AM,,United States,Deskside,Ashley Stenger - Reported Issue - Other / Miscellaneous,Y,14-11-2022,Incident,     ashley stenger   report issue   other   misce,ashley stenger   report issue   other   misce,ashley stenger report issue,61.1277078261925,3,report-issue,0.0,report-issue,nan Ashley Stenger - Reported Issue - Other / Miscellaneous
AM,Access,United States,Deskside,Sensitive Data on Flash drive - User needs access to data Mcafee not functioning properly. Actioned successfully unlocked the drive Completion closure pending,Y,18-11-2022,Incident,   sensitive datum on flash drive   user need acce,sensitive datum on flash drive   user need acce,sensitive datum flash drive user need acce,62.61916164657808,0,outlook-email,0.0,flash-acce,Access Sensitive Data on Flash drive - User needs access to data Mcafee not functioning properly. Actioned successfully unlocked the drive Completion closure pending
AM,Password,United States,Deskside,"Password Synchronization -  2 different password for Macbook, Login and JLL App's;  Actioned and completed issue resolved",Y,07-11-2022,Incident,   password synchronization    2 different passwor,password synchronization    2 different passwor,password synchronization different passwor,36.70037506384848,3,report-issue,1.0,synchronization-password,"Password Password Synchronization -  2 different password for Macbook, Login and JLL App's;  Actioned and completed issue resolved"
AP,Laptop,Australia,Deskside,Reported Issue - Hardware - Laptop_Desktop,Y,14-11-2022,Incident,          report issue   hardware   laptop_desktop,         report issue   hardware   laptop_desktop,report issue hardware laptop_desktop,68.005206017744,3,report-issue,0.0,laptop_desktop-report,Laptop Reported Issue - Hardware - Laptop_Desktop
AP,,Australia,Deskside,Reported Issue - Application - Condeco (AP),Y,08-11-2022,Incident,           report issue   application   condeco ap,        report issue   application   condeco ap,report issue application condeco ap,52.55904684624254,8,network-connectivity,0.0,condeco-ap,nan Reported Issue - Application - Condeco (AP)
AP,Printer,Hong Kong,Deskside,Hardware Issue - Printer,Y,07-11-2022,Incident,                              hardware issue   pri,                           hardware issue   printer,hardware issue printer,64.24445542811503,1,printer-hardware,1.0,printer-hardware,Printer Hardware Issue - Printer
AP,,Hong Kong,Deskside,Application Issue - VPN drive,Y,10-11-2022,Incident,                         application issue   vpn d,                      application issue   vpn drive,application issue vpn drive,40.705203023007,4,drive-update,1.0,vpn-drive,nan Application Issue - VPN drive
AP,Network,Hong Kong,Deskside,Network Issues - Wifi - [Karide],Y,09-11-2022,Incident,                     network issue   wifi   karide,                   network issue   wifi   karide,network issue wifi karide,66.96254212847974,9,office-wifi,0.0,karide-wifi,Network Network Issues - Wifi - [Karide]
AP,,Thailand,Deskside,Application Issue - MRI Thai Language Copy Issue,Y,16-11-2022,Incident,      application issue   mri thai language copy i,   application issue   mri thai language copy issue,application issue mri thai language copy issue,72.06146316137684,3,report-issue,,,nan Application Issue - MRI Thai Language Copy Issue
AP,Hardware,India,Deskside,Hardware Troublshooting,Y,10-11-2022,Incident,                               hardware troublshoo,                            hardware troublshooting,,54.16666666655456,2,laptop-hardware,1.0,nan-function,Hardware Hardware Troublshooting
AP,,Australia,Deskside,Reported Issue - Office Technology,Y,13-11-2022,Incident,                  report issue   office technology,                 report issue   office technology,report issue office technology,67.23519421696393,9,office-wifi,0.0,technology-office,nan Reported Issue - Office Technology
AP,Email,Hong Kong,Deskside,Outlook - Updates Issue,Y,09-11-2022,Incident,                            outlook   update issue,                            outlook   update issue,outlook update issue,35.017756618800746,4,drive-update,0.0,update-outlook,Email Outlook - Updates Issue
AP,Email,Hong Kong,Deskside,Email Restore,Y,04-12-2022,Incident,                                         email res,                                      email restore,email restore,39.79213355664154,10,window-keyboard,0.0,restore-email,Email Email Restore
AP,Laptop,Australia,Deskside,Reported Issue - Hardware - Laptop_Desktop,Y,23-11-2022,Incident,          report issue   hardware   laptop_desktop,         report issue   hardware   laptop_desktop,report issue hardware laptop_desktop,68.005206017744,3,report-issue,0.0,laptop_desktop-report,Laptop Reported Issue - Hardware - Laptop_Desktop
AP,,Australia,Deskside,Reported Issue - Other / Miscellaneous,Y,09-11-2022,Incident,              report issue   other   miscellaneous,             report issue   other   miscellaneous,report issue,61.1277078261925,3,report-issue,0.0,report-issue,nan Reported Issue - Other / Miscellaneous
AP,Laptop,India,Deskside,Hardware Issue - Laptop,Y,29-11-2022,Incident,                               hardware issue   la,                            hardware issue   laptop,hardware issue laptop,65.91568806647155,2,laptop-hardware,1.0,laptop-hardware,Laptop Hardware Issue - Laptop
AP,,Australia,Deskside,Reported Issue - Office Technology,Y,10-11-2022,Incident,                  report issue   office technology,                 report issue   office technology,report issue office technology,67.23519421696393,9,office-wifi,0.0,technology-office,nan Reported Issue - Office Technology
EMEA,,United Arab Emirates,Deskside,Reported Issue - Application - Adobe Sign,Y,10-11-2022,Incident,           report issue   application   adobe sign,          report issue   application   adobe sign,report issue application adobe,36.78358928650567,3,report-issue,1.0,adobe-application,nan Reported Issue - Application - Adobe Sign
AP,Laptop,China,Deskside,[Kevin] - [PA] [DAL JBS]Hardware Issue - Laptop,Y,08-11-2022,Incident,         kevin   pa dal jbshardware issue   laptop,    kevin   pa dal jbshardware issue   laptop,kevin pa dal jbshardware issue laptop,71.40617612223733,4,drive-update,,,Laptop [Kevin] - [PA] [DAL JBS]Hardware Issue - Laptop
EMEA,Windows / OS,United Kingdom,Deskside,Reported Issue - Office Technology,Y,15-11-2022,Incident,                  report issue   office technology,                 report issue   office technology,report issue office technology,67.23519421696393,9,office-wifi,0.0,technology-office,Windows / OS Reported Issue - Office Technology
EMEA,Laptop,United Kingdom,Deskside,Hardware Issue - Laptop,Y,21-11-2022,Incident,                               hardware issue   la,                            hardware issue   laptop,hardware issue laptop,65.91568806647155,2,laptop-hardware,1.0,laptop-hardware,Laptop Hardware Issue - Laptop
EMEA,Laptop,United Kingdom,Deskside,Hardware Issue - Laptop Performance,Y,07-11-2022,Incident,                   hardware issue   laptop perform,                hardware issue   laptop performance,hardware issue laptop performance,67.75990465762106,2,laptop-hardware,1.0,performance-laptop,Laptop Hardware Issue - Laptop Performance
EMEA,Access,Germany,Deskside,Reported Issue - Server - Issue with Drive Folder or Access,Y,10-11-2022,Incident,     report issue   server   issue with drive fold,report issue   server   issue with drive fold,report issue server issue drive fold,70.3979085148001,0,outlook-email,,,Access Reported Issue - Server - Issue with Drive Folder or Access
EMEA,,Germany,Deskside,Reported Issue - Application - Adobe Creative Cloud (EMEA),Y,21-11-2022,Incident,     report issue   application   adobe creative c,report issue   application   adobe creative c,report issue application adobe creative c,43.68062594573519,6,admin-install,1.0,creative-adobe,nan Reported Issue - Application - Adobe Creative Cloud (EMEA)
EMEA,Access,United Kingdom,Deskside,Network Issues - User has no network access cant work - EXPEDITE,Y,14-11-2022,Incident,   network issue   user have no network access can,network issue   user have no network access can,network issue user network access,39.6656174276875,5,team-microsoft,0.0,network-user,Access Network Issues - User has no network access cant work - EXPEDITE
EMEA,Hardware,Poland,Deskside,Reported Issue - Hardware - Monitor,Y,10-11-2022,Incident,                 report issue   hardware   monitor,                report issue   hardware   monitor,report issue hardware monitor,39.26690548933498,7,adobe-acrobat,1.0,monitor-report,Hardware Reported Issue - Hardware - Monitor
AP,Laptop,India,Deskside,Hardware Issue - Laptop configuration,Y,10-11-2022,Incident,                 hardware issue   laptop configura,              hardware issue   laptop configuration,hardware issue laptop configuration,65.97291577348273,10,window-keyboard,0.0,configuration-laptop,Laptop Hardware Issue - Laptop configuration
EMEA,Laptop,United Kingdom,Deskside,Reported Issue - Hardware - Laptop Battery Issue not Charging Battery,Y,15-11-2022,Incident,     report issue   hardware   laptop battery issu,report issue   hardware   laptop battery issu,report issue hardware laptop battery issu,37.057741480376194,8,network-connectivity,0.0,issu-battery,Laptop Reported Issue - Hardware - Laptop Battery Issue not Charging Battery
EMEA,Laptop,Italy,Deskside,Hardware Issue - Laptop Not Starting - Over Heating,Y,18-11-2022,Incident,      hardware issue   laptop not start   over hea,hardware issue   laptop not start   over hea,hardware issue laptop,65.91568806647155,2,laptop-hardware,1.0,laptop-hardware,Laptop Hardware Issue - Laptop Not Starting - Over Heating
EMEA,Laptop,United Kingdom,Deskside,Hardware Issue - Laptop,Y,10-11-2022,Incident,                               hardware issue   la,                            hardware issue   laptop,hardware issue laptop,65.91568806647155,2,laptop-hardware,1.0,laptop-hardware,Laptop Hardware Issue - Laptop
AP,M365,Hong Kong,Deskside,Outlook - Set Meeting in Calendar but Teams Meeting info is missing in the invitation,Y,10-11-2022,Incident,    outlook   set meeting in calendar but team mee,outlook   set meeting in calendar but team mee,team mee,54.16666666655616,5,team-microsoft,0.0,team-function,M365 Outlook - Set Meeting in Calendar but Teams Meeting info is missing in the invitation
EMEA,Hardware,United Kingdom,Deskside,Reported Issue - Hardware - Monitor,Y,11-11-2022,Incident,                 report issue   hardware   monitor,                report issue   hardware   monitor,report issue hardware monitor,39.26690548933498,7,adobe-acrobat,1.0,monitor-report,Hardware Reported Issue - Hardware - Monitor
EMEA,M365,United Kingdom,Deskside,Reported Issue - Application - Microsoft Office,Y,08-11-2022,Incident,     report issue   application   microsoft office,    report issue   application   microsoft office,report issue application microsoft office,27.767926430829483,3,report-issue,1.0,office-microsoft,M365 Reported Issue - Application - Microsoft Office
EMEA,Mobile Device,Poland,Deskside,Reported Issue - Hardware - Smartphone_Mobile,Y,30-11-2022,Incident,       report issue   hardware   smartphone_mobile,      report issue   hardware   smartphone_mobile,report issue hardware smartphone_mobile,51.82021786200561,2,laptop-hardware,1.0,smartphone_mobile-report,Mobile Device Reported Issue - Hardware - Smartphone_Mobile
EMEA,Laptop,United Kingdom,Deskside,Reported Issue - Hardware - Laptop Liquid Damage,Y,01-12-2022,Incident,    report issue   hardware   laptop liquid damage,   report issue   hardware   laptop liquid damage,report issue hardware laptop liquid damage,38.95687071689829,1,printer-hardware,1.0,liquid-damage,Laptop Reported Issue - Hardware - Laptop Liquid Damage
AM,M365,United States,Deskside,BAC -Outlook/MS Teams - Not working properly,Y,09-11-2022,Incident,            bac outlookms team   not work properly,       bac outlookms team   not work properly,bac outlookms team,62.00982179461973,5,team-microsoft,1.0,bac-team,M365 BAC -Outlook/MS Teams - Not working properly
EMEA,Windows / OS,United Kingdom,Deskside,Reported Issue - Application - Excel (desktop),Y,09-12-2022,Incident,        report issue   application   excel desktop,     report issue   application   excel desktop,report issue application excel desktop,70.16568793231043,0,outlook-email,,,Windows / OS Reported Issue - Application - Excel (desktop)
EMEA,Laptop,United Kingdom,Deskside,Hardware Issue - Laptop Not starting,Y,08-11-2022,Incident,                 hardware issue   laptop not start,               hardware issue   laptop not start,hardware issue laptop,65.91568806647155,2,laptop-hardware,1.0,laptop-hardware,Laptop Hardware Issue - Laptop Not starting
AP,Network,India,Deskside,Network Issues,Y,08-11-2022,Incident,                                     network issue,                                     network issue,network issue,60.147190058675385,8,network-connectivity,1.0,network-issue,Network Network Issues
EMEA,Laptop,United Kingdom,Deskside,Reported Issue - Hardware - Laptop Remediation,Y,25-11-2022,Incident,      report issue   hardware   laptop remediation,     report issue   hardware   laptop remediation,report issue hardware laptop remediation,42.32442357659223,2,laptop-hardware,1.0,report-laptop,Laptop Reported Issue - Hardware - Laptop Remediation
AM,Laptop,United States,Deskside,Hardware Issue - Laptop - SCTASK0067763 ,Y,09-11-2022,Incident,           hardware issue   laptop   sctask0067763,           hardware issue   laptop   sctask0067763,hardware issue laptop sctask0067763,65.91568806647155,2,laptop-hardware,1.0,laptop-hardware,Laptop Hardware Issue - Laptop - SCTASK0067763 
AM,Laptop,United States,Deskside,Reported Issue - Hardware - Laptop_Desktop,Y,09-11-2022,Incident,          report issue   hardware   laptop_desktop,         report issue   hardware   laptop_desktop,report issue hardware laptop_desktop,68.005206017744,3,report-issue,0.0,laptop_desktop-report,Laptop Reported Issue - Hardware - Laptop_Desktop
AM,Laptop,United States,Deskside,Hardware Issue - Laptop issues,Y,12-12-2022,Incident,                     hardware issue   laptop issue,                     hardware issue   laptop issue,hardware issue laptop issue,66.32757981385396,2,laptop-hardware,1.0,issue-laptop,Laptop Hardware Issue - Laptop issues
AM,Access,United States,Deskside,JLL SharePoint Site access issues,Y,10-11-2022,Incident,                  jll sharepoint site access issue,                  jll sharepoint site access issue,jll sharepoint site access issue,47.25091697701579,11,screen-issue,0.0,site-sharepoint,Access JLL SharePoint Site access issues
AM,Hardware,United States,Deskside,Trisha Goodall - Hardware Issue - Monitor latency issues with 2 different monitors and Bluetooth mouse issues,Y,25-11-2022,Incident,   trisha goodall   hardware issue   monitor laten,trisha goodall   hardware issue   monitor laten,trisha goodall hardware issue monitor laten,63.87089415928048,7,adobe-acrobat,1.0,monitor-hardware,Hardware Trisha Goodall - Hardware Issue - Monitor latency issues with 2 different monitors and Bluetooth mouse issues
AM,Network,United States,Deskside,Lorrie Robson-Internet - Network connectivity issues,Y,08-11-2022,Incident,    lorrie robsoninternet   network connectivity i,lorrie robsoninternet   network connectivity I,lorrie robsoninternet network connectivity,61.84797346027412,8,network-connectivity,0.0,connectivity-network,Network Lorrie Robson-Internet - Network connectivity issues
AM,Password,United States,Deskside,Outlook - Not Launching / Crashing after JLL password changed,Y,16-11-2022,Incident,         outlook   not launch   crash after jll pa,outlook   not launch   crash after jll pa,launch crash jll pa,51.52634861431953,4,drive-update,0.0,launch-pa,Password Outlook - Not Launching / Crashing after JLL password changed
AM,Laptop,Canada,Deskside,Hardware Issue - Two monitors are not connecting to the laptop via the docking station,Y,10-11-2022,Incident,     hardware issue   two monitor be not connectin,hardware issue   two monitor be not connectin,hardware issue,61.53932370368942,2,laptop-hardware,0.0,hardware-issue,Laptop Hardware Issue - Two monitors are not connecting to the laptop via the docking station
AM,Email,United States,Deskside,"Outlook - Archived folder named ""Leasing"" disappeared from the user's Outlook while working on it",Y,08-11-2022,Incident,        outlook   archived folder name lease disap,outlook   archived folder name lease disap,folder name lease disap,54.16666666544875,0,outlook-email,0.0,folder-zoom,"Email Outlook - Archived folder named ""Leasing"" disappeared from the user's Outlook while working on it"
AM,Network,United States,Deskside,"BAC Urgent  - Network issues - VPN Connectivity: ""Cannot connect to the VPN due to unsuccessful domain name resolution""",Y,08-11-2022,Incident,    bac urgent    network issue   vpn connectivity,bac urgent    network issue   vpn connectivity,urgent network issue vpn connectivity,70.5490774284553,8,network-connectivity,,,"Network BAC Urgent  - Network issues - VPN Connectivity: ""Cannot connect to the VPN due to unsuccessful domain name resolution"""
AM,,United States,Deskside,Urgent- Application - Revit,Y,15-11-2022,Incident,                        urgent application   revit,                        urgent application   revit,urgent application revit,65.02272730618385,9,office-wifi,1.0,revit-urgent,nan Urgent- Application - Revit
AM,M365,United States,Deskside,Reported Issue - Application - Smartview (EPBCS),Y,08-11-2022,Incident,       report issue   application   smartview epbc,   report issue   application   smartview epbc,report issue application smartview epbc,68.80785780481374,0,outlook-email,0.0,epbc-smartview,M365 Reported Issue - Application - Smartview (EPBCS)
AM,M365,United States,Deskside,Outlook - Unable to schedule a Teams meeting from Outlook,Y,22-11-2022,Incident,       outlook   unable to schedule a team meet fr,outlook   unable to schedule a team meet fr,team meet fr,61.44288484564729,5,team-microsoft,0.0,meet-team,M365 Outlook - Unable to schedule a Teams meeting from Outlook
AM,Access,United States,Deskside,"JLL Peoplesoft Finance Expenses site access issue - Repetetive issue , Actioned pending completion - ",Y,24-11-2022,Incident,    jll peoplesoft finance expense site access iss,jll peoplesoft finance expense site access iss,jll peoplesoft finance expense site access iss,74.18760719219935,9,office-wifi,,,"Access JLL Peoplesoft Finance Expenses site access issue - Repetetive issue , Actioned pending completion - "
AM,Windows / OS,United States,Deskside,Adobe Acrobat - Installation Issues ,Y,08-11-2022,Incident,                adobe acrobat   installation issue,               adobe acrobat   installation issue,adobe acrobat installation issue,68.1737936149704,7,adobe-acrobat,1.0,installation-acrobat,Windows / OS Adobe Acrobat - Installation Issues 
AM,Mobile Device,United States,Deskside,"ePro - Unable to order mobile phone, error message received",Y,11-11-2022,Incident,    epro   unable to order mobile phone error mess,epro   unable to order mobile phone error mess,mobile phone error mess,49.816763194109285,9,office-wifi,0.0,phone-mobile,"Mobile Device ePro - Unable to order mobile phone, error message received"
AM,,United States,Deskside,Application Issue - Adobe Acrobat or Nitro PDF,Y,07-11-2022,Incident,        application issue   adobe acrobat or nitro,     application issue   adobe acrobat or nitro pdf,application issue adobe acrobat nitro pdf,72.32126615165264,7,adobe-acrobat,,,nan Application Issue - Adobe Acrobat or Nitro PDF
AM,,United States,Deskside,Excel - Not opening,Y,07-11-2022,Incident,                                  excel   not open,                                excel   not open,,54.16666666655456,2,laptop-hardware,1.0,nan-function,nan Excel - Not opening
AM,Laptop,United States,Deskside,Reported Issue - Hardware - Laptop_Desktop,Y,08-11-2022,Incident,          report issue   hardware   laptop_desktop,         report issue   hardware   laptop_desktop,report issue hardware laptop_desktop,68.005206017744,3,report-issue,0.0,laptop_desktop-report,Laptop Reported Issue - Hardware - Laptop_Desktop
AM,,India,Deskside,IBM detected malicious web browser activity on WAMJLL95Z9YD3 and the userame is Stacy.Culley,Y,13-11-2022,Incident,      ibm detect malicious web browser activity on,ibm detect malicious web browser activity on,ibm detect malicious web browser activity,26.56764247917761,1,printer-hardware,1.0,ibm-malicious,nan IBM detected malicious web browser activity on WAMJLL95Z9YD3 and the userame is Stacy.Culley
AM,Network,United States,Deskside,JLL Internet - Network connectivity issues on JLL device,Y,25-11-2022,Incident,    jll internet   network connectivity issue on j,jll internet   network connectivity issue on j,jll internet network connectivity issue,70.43318853342065,8,network-connectivity,,,Network JLL Internet - Network connectivity issues on JLL device
AM,Laptop,United States,Deskside,JLL Hardware Issue - Laptop Performance,Y,08-11-2022,Incident,               jll hardware issue   laptop perform,            jll hardware issue   laptop performance,jll hardware issue laptop performance,70.38692613280585,2,laptop-hardware,,,Laptop JLL Hardware Issue - Laptop Performance
AM,Laptop,United States,Deskside,Hard Down / Hardware Issue - Laptop Not starting,Y,07-11-2022,Incident,     hard down   hardware issue   laptop not start,   hard down   hardware issue   laptop not start,hardware issue laptop,65.91568806647155,2,laptop-hardware,1.0,laptop-hardware,Laptop Hard Down / Hardware Issue - Laptop Not starting
AM,,United States,Deskside,JLL  PowerToys Admin rights install,Y,15-11-2022,Incident,                jll   powertoy admin right install,                jll   powertoy admin right install,jll powertoy admin,46.18621658851435,11,screen-issue,1.0,powertoy-admin,nan JLL  PowerToys Admin rights install
AM,M365,United States,Deskside,BAC Outlook Teams Add inn issues,Y,10-11-2022,Incident,                    bac outlook team add inn issue,                   bac outlook team add inn issue,bac outlook team inn issue,68.25545195866984,5,team-microsoft,1.0,bac-team,M365 BAC Outlook Teams Add inn issues
AM,,United States,Deskside,Reported Issue - Application - Google Maps (Mapping service),Y,09-11-2022,Incident,       report issue   application   google map map,report issue   application   google map map,report issue application google map map,57.99686125725976,4,drive-update,0.0,map-google,nan Reported Issue - Application - Google Maps (Mapping service)
AM,Laptop,United States,Deskside,JLL Hardware Issue - Laptop Not starting,Y,07-11-2022,Incident,             jll hardware issue   laptop not start,           jll hardware issue   laptop not start,jll hardware issue laptop,68.56871249182572,2,laptop-hardware,1.0,jll-laptop,Laptop JLL Hardware Issue - Laptop Not starting
AM,Printer,United States,Deskside,JLL Hardware Issue - Printer not recognized,Y,07-11-2022,Incident,        jll hardware issue   printer not recognize,        jll hardware issue   printer not recognize,jll hardware issue printer,67.90178465748646,1,printer-hardware,1.0,printer-jll,Printer JLL Hardware Issue - Printer not recognized
AM,Printer,United States,Deskside,JLL Hardware - Office Printer Jam,Y,08-11-2022,Incident,                     jll hardware   office printer,                  jll hardware   office printer jam,jll hardware office printer jam,39.92534547810593,1,printer-hardware,1.0,office-printer,Printer JLL Hardware - Office Printer Jam
AM,Laptop,United States,Deskside,Hardware Issue - Laptop,Y,11-11-2022,Incident,                               hardware issue   la,                            hardware issue   laptop,hardware issue laptop,65.91568806647155,2,laptop-hardware,1.0,laptop-hardware,Laptop Hardware Issue - Laptop
AM,,United States,Deskside,"Kat Dusza-adobe doesn't work with large formats, computer freezes and so Adobe",Y,14-11-2022,Incident,      kat duszaadobe do not work with large format,kat duszaadobe do not work with large format,kat duszaadobe large format,8.333333333333332,0,outlook-email,0.0,zoom-function,"nan Kat Dusza-adobe doesn't work with large formats, computer freezes and so Adobe"
AM,Windows / OS,United States,Deskside,Reported Issue - Other / Miscellaneous,Y,08-11-2022,Incident,              report issue   other   miscellaneous,             report issue   other   miscellaneous,report issue,61.1277078261925,3,report-issue,0.0,report-issue,Windows / OS Reported Issue - Other / Miscellaneous
AM,Laptop,United States,Deskside,Hardware Issue - Laptop Performance,Y,07-11-2022,Incident,                   hardware issue   laptop perform,                hardware issue   laptop performance,hardware issue laptop performance,67.75990465762106,2,laptop-hardware,1.0,performance-laptop,Laptop Hardware Issue - Laptop Performance
