desc,Cleaned_Column,Lemmatized_Column,topic_percent,topic,top_words,subtopic,subtopic_name
"Volume: PLCVSMS0-C:\ Label: E24B5BD8
Total size: 59.4 G
Percent used: 91 %
Space available: 5.1 G
Percent available: 9 %
Node Description: Windows 2016 Server
IP Address: 10.248.32.180

This issue occurred on Monday, June 13, 2022 10:05 PM CT.
      
Alert Name: Windows_Disk utilization_Warning
View full device details here: https://AUS-ORIONAPP01:443/Orion/View.aspx?NetObject=V:12423
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:81748
To claim ownership of this issue: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=81748
If this alert is not acknowledged, additional email reminders will be sent every 7 days. If you acknowledge this alert, you are now responsible for resolving this issue.
","volume  label 
total size  g
percent used  
space available  g
percent available  
node description windows  server
ip address 

this issue occurred on monday june    pm ct
      
alert name windows_disk utilization_warning
view full device details here 
view full alert details here 
to claim ownership of this issue 
if this alert is not acknowledged additional email reminders will be sent every  days if you acknowledge this alert you are now responsible for resolving this issue
","volume   label 
 total size   g 
 percent use  
 space available   g 
 percent available  
 node description window   server 
 ip address 

 this issue occur on monday june     pm ct 
      
 alert name windows_disk utilization_warning 
 view full device detail here 
 view full alert detail here 
 to claim ownership of this issue 
 if this alert be not acknowledge additional email reminder will be send every   day if you acknowledge this alert you be now responsible for resolve this issue 
",85.72240364967467,5,issue-percent,,
"Node status: Down
Node: INBA-DC1
Node Description: Windows 2016 Server
IP Address: 10.110.1.1

This issue occurred on Monday, June 13, 2022 10:32 PM CT

Alert Name: Baseline_windows_Server_Down
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:82945
Click here to acknowledge the alert: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=82945
","node status down
node 
node description windows  server
ip address 

this issue occurred on monday june    pm ct

alert name baseline_windows_server_down
view full alert details here 
click here to acknowledge the alert 
","node status down 
 node 
 node description window   server 
 ip address 

 this issue occur on monday june     pm ct 

 alert name baseline_windows_server_down 
 view full alert detail here 
 click here to acknowledge the alert 
",81.12462624248312,5,issue-percent,,
"Application: Distributed File System (DFS)
Application Component: Warning: Staging Space above High Watermark(Down)
Application State: Down
Node: AUS-DFS01
Node Description: Windows 2012 R2 Server
IP Address: 192.168.11.58

This issue occurred on Monday, June 13, 2022 11:11 PM CT.
      
View full device details here: https://AUS-ORIONAPP01:443/Orion/View.aspx?NetObject=AA:2492
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:83373
To claim ownership of this issue: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=83373

NOTE:
If this alert is not acknowledged, additional email reminders will be sent every 7 days.If you acknowledge this alert, you are now responsible for resolving this issue.
Ruby Winds | Monitoring  
Email: ruby.winds@wescoair.com | Web: www.wescoair.com 
","application distributed file system dfs
application component warning staging space above high watermarkdown
application state down
node 
node description windows   server
ip address 

this issue occurred on monday june    pm ct
      
view full device details here 
view full alert details here 
to claim ownership of this issue 

note
if this alert is not acknowledged additional email reminders will be sent every  daysif you acknowledge this alert you are now responsible for resolving this issue
ruby winds  monitoring  
email rubywindswescoaircom  web wwwwescoaircom 
","application distribute file system dfs 
 application component warn staging space above high watermarkdown 
 application state down 
 node 
 node description window    server 
 ip address 

 this issue occur on monday june     pm ct 
      
 view full device detail here 
 view full alert detail here 
 to claim ownership of this issue 

 note 
 if this alert be not acknowledge additional email reminder will be send every   daysif you acknowledge this alert you be now responsible for resolve this issue 
 ruby wind   monitor  
 email rubywindswescoaircom   web wwwwescoaircom 
",70.634649491857,3,application-issue,,
"Application: Baseline Services_Windows
Application Component: GPO Client(Down)
Application State: Down
Node: GBVVSCL4
Node Description: Windows 10 Workstation
IP Address: 10.224.32.65

This issue occurred on Monday, June 13, 2022 11:30 PM CT.
      
ALert Name : Baseline_Windows_Service_Down -Critical Auto ticket Creation

View full device details here: https://AUS-ORIONAPP01:443/Orion/View.aspx?NetObject=AA:7165
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:97679
To claim ownership of this issue: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=97679

NOTE:
If this alert is not acknowledged, additional email reminders will be sent every 7 days.If you acknowledge this alert, you are now responsible for resolving this issue.
Ruby Winds | Monitoring  
Email: ruby.winds@wescoair.com | Web: www.wescoair.com 
","application baseline services_windows
application component gpo clientdown
application state down
node 
node description windows  workstation
ip address 

this issue occurred on monday june    pm ct
      
alert name  baseline_windows_service_down critical auto ticket creation

view full device details here 
view full alert details here 
to claim ownership of this issue 

note
if this alert is not acknowledged additional email reminders will be sent every  daysif you acknowledge this alert you are now responsible for resolving this issue
ruby winds  monitoring  
email rubywindswescoaircom  web wwwwescoaircom 
","application baseline services_window 
 application component gpo clientdown 
 application state down 
 node 
 node description window   workstation 
 ip address 

 this issue occur on monday june     pm ct 
      
 alert name   baseline_windows_service_down critical auto ticket creation 

 view full device detail here 
 view full alert detail here 
 to claim ownership of this issue 

 note 
 if this alert be not acknowledge additional email reminder will be send every   daysif you acknowledge this alert you be now responsible for resolve this issue 
 ruby wind   monitor  
 email rubywindswescoaircom   web wwwwescoaircom 
",87.1418406418771,3,application-issue,,
"Node Name: aus-esx13.haasgroupintl.com

IP address: 10.50.17.13

CPU Utilization: 96 %

Alert Time: Monday, June 13, 2022 11:41 PM

Severity: Warning

Alert Details: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:94006

Alert Name: Baseline_Win_CPU utilization_Warning
","node name 

ip address 

cpu utilization  

alert time monday june    pm

severity warning

alert details 

alert name baseline_win_cpu utilization_warning
","node name 

 ip address 

 cpu utilization  

 alert time monday june     pm 

 severity warning 

 alert detail 

 alert name baseline_win_cpu utilization_warne 
",78.88699832732432,4,warning-utilization_warne,,
"Volume: SIOPW10DR-C:\ Label: C05F3DBC
Total size: 259.5 G
Percent used: 91 %
Space available: 23.6 G
Percent available: 9 %
Node Description: Windows 10 Workstation
IP Address: 192.168.48.140

This issue occurred on Tuesday, June 14, 2022 12:17 AM CT.
      
Alert Name: Windows_Disk utilization_Warning
View full device details here: https://AUS-ORIONAPP01:443/Orion/View.aspx?NetObject=V:14453
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:93480
To claim ownership of this issue: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=93480
If this alert is not acknowledged, additional email reminders will be sent every 7 days. If you acknowledge this alert, you are now responsible for resolving this issue.
","volume  label 
total size  g
percent used  
space available  g
percent available  
node description windows  workstation
ip address 

this issue occurred on tuesday june    am ct
      
alert name windows_disk utilization_warning
view full device details here 
view full alert details here 
to claim ownership of this issue 
if this alert is not acknowledged additional email reminders will be sent every  days if you acknowledge this alert you are now responsible for resolving this issue
","volume   label 
 total size   g 
 percent use  
 space available   g 
 percent available  
 node description window   workstation 
 ip address 

 this issue occur on tuesday june     be ct 
      
 alert name windows_disk utilization_warning 
 view full device detail here 
 view full alert detail here 
 to claim ownership of this issue 
 if this alert be not acknowledge additional email reminder will be send every   day if you acknowledge this alert you be now responsible for resolve this issue 
",85.41477785126006,5,issue-percent,,
"Application: Baseline Services_Windows
Application Component: CrowdStrike Falcon Sensor Service(Down)
Application State: Down
Node: XA6538
Node Description: Windows 2008 R2 Server
IP Address: 192.168.52.18

This issue occurred on Tuesday, June 14, 2022 12:20 AM CT.
      
ALert Name : Baseline_Windows_Service_Down -Critical Auto ticket Creation

View full device details here: https://AUS-ORIONAPP01:443/Orion/View.aspx?NetObject=AA:3753
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:88142
To claim ownership of this issue: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=88142

NOTE:
If this alert is not acknowledged, additional email reminders will be sent every 7 days.If you acknowledge this alert, you are now responsible for resolving this issue.
Ruby Winds | Monitoring  
Email: ruby.winds@wescoair.com | Web: www.wescoair.com 
","application baseline services_windows
application component crowdstrike falcon sensor servicedown
application state down
node 
node description windows   server
ip address 

this issue occurred on tuesday june    am ct
      
alert name  baseline_windows_service_down critical auto ticket creation

view full device details here 
view full alert details here 
to claim ownership of this issue 

note
if this alert is not acknowledged additional email reminders will be sent every  daysif you acknowledge this alert you are now responsible for resolving this issue
ruby winds  monitoring  
email rubywindswescoaircom  web wwwwescoaircom 
","application baseline services_window 
 application component crowdstrike falcon sensor servicedown 
 application state down 
 node 
 node description window    server 
 ip address 

 this issue occur on tuesday june     be ct 
      
 alert name   baseline_windows_service_down critical auto ticket creation 

 view full device detail here 
 view full alert detail here 
 to claim ownership of this issue 

 note 
 if this alert be not acknowledge additional email reminder will be send every   daysif you acknowledge this alert you be now responsible for resolve this issue 
 ruby wind   monitor  
 email rubywindswescoaircom   web wwwwescoaircom 
",87.31858021967896,3,application-issue,,
"Node Name: aus-esx17.haasgroupintl.com

IP address: 10.50.17.17

CPU Utilization: 96 %

Alert Time: Tuesday, June 14, 2022 1:01 AM

Severity: Warning

Alert Details: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:86576

Alert Name: Baseline_Win_CPU utilization_Warning
","node name 

ip address 

cpu utilization  

alert time tuesday june    am

severity warning

alert details 

alert name baseline_win_cpu utilization_warning
","node name 

 ip address 

 cpu utilization  

 alert time tuesday june     be 

 severity warning 

 alert detail 

 alert name baseline_win_cpu utilization_warne 
",78.07160434763585,4,warning-utilization_warne,,
"Node status: Down
Node: XA6518
Node Description: Windows 2008 R2 Server
IP Address: 192.168.52.78

This issue occurred on Tuesday, June 14, 2022 1:05 AM CT.

SD Action: P2 ticket should be created and assign to Citrix Team

Alert Name: Citrix Server  - UP/DOWN  -Threshold -1
View full device details here: https://solarwinds.wescoair.com:443/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:530
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:8105
To claim ownership of this issue: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=8105
 If this alert is not acknowledged, additional email reminders will be sent every 7 days. If you acknowledge this alert, you are now responsible for resolving this issue.
","node status down
node 
node description windows   server
ip address 

this issue occurred on tuesday june    am ct

sd action  ticket should be created and assign to citrix team

alert name citrix server   updown  threshold 
view full device details here 
view full alert details here 
to claim ownership of this issue 
 if this alert is not acknowledged additional email reminders will be sent every  days if you acknowledge this alert you are now responsible for resolving this issue
","node status down 
 node 
 node description window    server 
 ip address 

 this issue occur on tuesday june     be ct 

 sd action   ticket should be create and assign to citrix team 

 alert name citrix server    updown   threshold 
 view full device detail here 
 view full alert detail here 
 to claim ownership of this issue 
  if this alert be not acknowledge additional email reminder will be send every   day if you acknowledge this alert you be now responsible for resolve this issue 
",85.53311893712484,1,application-issue,,
"Volume: NIMBUS-C:\ Label: F07BBA16
Total size: 25.0 G
Percent used: 90 %
Space available: 2.4 G
Percent available: 10 %
Node Description: Windows 2003 Server
IP Address: 192.168.11.7

This issue occurred on Tuesday, June 14, 2022 1:14 AM CT.
      
Alert Name: Windows_Disk utilization_Warning
View full device details here: https://AUS-ORIONAPP01:443/Orion/View.aspx?NetObject=V:11333
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:79851
To claim ownership of this issue: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=79851
If this alert is not acknowledged, additional email reminders will be sent every 7 days. If you acknowledge this alert, you are now responsible for resolving this issue.
","volume nimbusc label 
total size  g
percent used  
space available  g
percent available  
node description windows  server
ip address 

this issue occurred on tuesday june    am ct
      
alert name windows_disk utilization_warning
view full device details here 
view full alert details here 
to claim ownership of this issue 
if this alert is not acknowledged additional email reminders will be sent every  days if you acknowledge this alert you are now responsible for resolving this issue
","volume nimbusc label 
 total size   g 
 percent use  
 space available   g 
 percent available  
 node description window   server 
 ip address 

 this issue occur on tuesday june     be ct 
      
 alert name windows_disk utilization_warning 
 view full device detail here 
 view full alert detail here 
 to claim ownership of this issue 
 if this alert be not acknowledge additional email reminder will be send every   day if you acknowledge this alert you be now responsible for resolve this issue 
",76.10318467120075,5,issue-percent,,
"Node Name: MXCH-RODC01

IP address: 192.168.132.5

CPU Utilization: 100 %

Alert Time: Tuesday, June 14, 2022 1:26 AM

Severity: Critical

Alert Details: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:63334

Alert Name: Baseline_Win_CPU utilization_Critical
","node name 

ip address 

cpu utilization  

alert time tuesday june    am

severity critical

alert details 

alert name baseline_win_cpu utilization_critical
","node name 

 ip address 

 cpu utilization  

 alert time tuesday june     be 

 severity critical 

 alert detail 

 alert name baseline_win_cpu utilization_critical 
",78.26845767891737,6,utilization_critical-cpu,,
"Application: GEAC - Print queue monitoring
Application Component: File Count Monitor(Critical)
Application State: Critical
Node: GBDVSFM0
Node Description: Windows 2012 R2 Server
IP Address: 10.224.96.242

This issue occurred on Tuesday, June 14, 2022 1:31 AM CT.
      
View full device details here: https://AUS-ORIONAPP01:443/Orion/View.aspx?NetObject=AA:7090
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:97533
To claim ownership of this issue: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=97533

NOTE:
If this alert is not acknowledged, additional email reminders will be sent every 7 days.If you acknowledge this alert, you are now responsible for resolving this issue.
Ruby Winds | Monitoring  
Email: ruby.winds@wescoair.com | Web: www.wescoair.com ","application geac  print queue monitoring
application component file count monitorcritical
application state critical
node 
node description windows   server
ip address 

this issue occurred on tuesday june    am ct
      
view full device details here 
view full alert details here 
to claim ownership of this issue 

note
if this alert is not acknowledged additional email reminders will be sent every  daysif you acknowledge this alert you are now responsible for resolving this issue
ruby winds  monitoring  
email rubywindswescoaircom  web wwwwescoaircom ","application geac   print queue monitor 
 application component file count monitorcritical 
 application state critical 
 node 
 node description window    server 
 ip address 

 this issue occur on tuesday june     be ct 
      
 view full device detail here 
 view full alert detail here 
 to claim ownership of this issue 

 note 
 if this alert be not acknowledge additional email reminder will be send every   daysif you acknowledge this alert you be now responsible for resolve this issue 
 ruby wind   monitor  
 email rubywindswescoaircom   web wwwwescoaircom",86.57164937300863,1,application-issue,,
"Application: GEAC - Print queue monitoring
Application Component: File Count Monitor(Critical)
Application State: Critical
Node: GBDVSFM0
Node Description: Windows 2012 R2 Server
IP Address: 10.224.96.242

This issue occurred on Tuesday, June 14, 2022 1:31 AM CT.
      
View full device details here: https://AUS-ORIONAPP01:443/Orion/View.aspx?NetObject=AA:7090
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:97489
To claim ownership of this issue: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=97489

NOTE:
If this alert is not acknowledged, additional email reminders will be sent every 7 days.If you acknowledge this alert, you are now responsible for resolving this issue.
Ruby Winds | Monitoring  
Email: ruby.winds@wescoair.com | Web: www.wescoair.com ","application geac  print queue monitoring
application component file count monitorcritical
application state critical
node 
node description windows   server
ip address 

this issue occurred on tuesday june    am ct
      
view full device details here 
view full alert details here 
to claim ownership of this issue 

note
if this alert is not acknowledged additional email reminders will be sent every  daysif you acknowledge this alert you are now responsible for resolving this issue
ruby winds  monitoring  
email rubywindswescoaircom  web wwwwescoaircom ","application geac   print queue monitor 
 application component file count monitorcritical 
 application state critical 
 node 
 node description window    server 
 ip address 

 this issue occur on tuesday june     be ct 
      
 view full device detail here 
 view full alert detail here 
 to claim ownership of this issue 

 note 
 if this alert be not acknowledge additional email reminder will be send every   daysif you acknowledge this alert you be now responsible for resolve this issue 
 ruby wind   monitor  
 email rubywindswescoaircom   web wwwwescoaircom",86.57164937300863,1,application-issue,,
"Node Name: tcmdev-ora01

IP address: 192.168.251.121

Alert Time: Tuesday, June 14, 2022 2:13 AM

Severity: Critical
CPU Utilization:  98 %

Alert Details: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:91893
Alert Name: Non- Prod_Linux_CPU utilization_Critical -Threshold -2

View full device details here: https://solarwinds.wescoair.com:443/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:4526
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:91893
To claim ownership of this issue: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=91893
 

If this alert is not acknowledged, additional email reminders will be sent every 7 days If you acknowledge this alert, you are now responsible for resolving this issue.
","node name 

ip address 

alert time tuesday june    am

severity critical
cpu utilization   

alert details 
alert name non prod_linux_cpu utilization_critical threshold 

view full device details here 
view full alert details here 
to claim ownership of this issue 
 

if this alert is not acknowledged additional email reminders will be sent every  days if you acknowledge this alert you are now responsible for resolving this issue
","node name 

 ip address 

 alert time tuesday june     be 

 severity critical 
 cpu utilization   

 alert detail 
 alert name non prod_linux_cpu utilization_critical threshold 

 view full device detail here 
 view full alert detail here 
 to claim ownership of this issue 
 

 if this alert be not acknowledge additional email reminder will be send every   day if you acknowledge this alert you be now responsible for resolve this issue 
",84.4677739508136,6,utilization_critical-cpu,,
"Node Name: wdiprd-cml01.haasgroupintl.com

IP address: 192.168.251.9

Alert Time: Tuesday, June 14, 2022 2:20 AM

Severity: Critical
CPU Utilization:  97 %

Alert Details: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:95197
Alert Name: Prod_Linux_CPU utilization_Critical -Threshold -2

View full device details here: https://solarwinds.wescoair.com:443/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:3390
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:95197
To claim ownership of this issue: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=95197
 

If this alert is not acknowledged, additional email reminders will be sent every 7 days If you acknowledge this alert, you are now responsible for resolving this issue.
","node name 

ip address 

alert time tuesday june    am

severity critical
cpu utilization   

alert details 
alert name prod_linux_cpu utilization_critical threshold 

view full device details here 
view full alert details here 
to claim ownership of this issue 
 

if this alert is not acknowledged additional email reminders will be sent every  days if you acknowledge this alert you are now responsible for resolving this issue
","node name 

 ip address 

 alert time tuesday june     be 

 severity critical 
 cpu utilization   

 alert detail 
 alert name prod_linux_cpu utilization_critical threshold 

 view full device detail here 
 view full alert detail here 
 to claim ownership of this issue 
 

 if this alert be not acknowledge additional email reminder will be send every   day if you acknowledge this alert you be now responsible for resolve this issue 
",84.46533585476527,6,utilization_critical-cpu,,
"Node Name: SGSVSMS0
IP address: 10.104.0.180
Alert Time: Tuesday, June 14, 2022 2:28 AM
Severity: Warning
Current memory utilization :  94 % 

Free Memory Available : 6 % 

Total Memory : 16.0 G

Memory Used : 15.1 G

Memory Available : 933 M 

View full device details here: https://solarwinds.wescoair.com:443/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:4389.
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:95372
Click here to acknowledge the alert: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=95372

Alert Name: Baseline_Win_Memory utilization_Threshold-2
","node name 
ip address 
alert time tuesday june    am
severity warning
current memory utilization     

free memory available    

total memory   g

memory used   g

memory available   m 

view full device details here 
view full alert details here 
click here to acknowledge the alert 

alert name baseline_win_memory 
","node name 
 ip address 
 alert time tuesday june     be 
 severity warn 
 current memory utilization     

 free memory available    

 total memory    g 

 memory use    g 

 memory available    m 

 view full device detail here 
 view full alert detail here 
 click here to acknowledge the alert 

 alert name baseline_win_memory 
",78.67529499250007,2,memory-available,,
"Node Name: tcmprd-ws03.tcmis.com

IP address: 192.168.251.83

Alert Time: Tuesday, June 14, 2022 2:32 AM

Severity: Warning

Current memory utilization:  86 % 

Memory Utilization: 13.4 G

View full device details here: https://solarwinds.wescoair.com:443/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:1453.
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:81085
Click here to acknowledge the alert: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=81085

Alert Name: Prod_Linux_Server _Memory utilization_Warning -Threshold -2
If this alert is not acknowledged, additional email reminders will be sent every 7 days. If you acknowledge this alert, you are now responsible for resolving this issue.
","node name 

ip address 

alert time tuesday june    am

severity warning

current memory utilization    

memory utilization  g

view full device details here 
view full alert details here 
click here to acknowledge the alert 

alert name prod_linux_server _memory utilization_warning threshold 
if this alert is not acknowledged additional email reminders will be sent every  days if you acknowledge this alert you are now responsible for resolving this issue
","node name 

 ip address 

 alert time tuesday june     be 

 severity warn 

 current memory utilization    

 memory utilization   g 

 view full device detail here 
 view full alert detail here 
 click here to acknowledge the alert 

 alert name prod_linux_server _ memory utilization_warne threshold 
 if this alert be not acknowledge additional email reminder will be send every   day if you acknowledge this alert you be now responsible for resolve this issue 
",83.31016766467005,2,memory-available,,
"Application: M5 Monitoring Tomcat 
Application Component: http://tcmprd-ws03:8080/tcmIS/monitoring/tomcatping.jsp(Down), http://tcmprd-ws03.tcmis.com/tcmIS/haas/home.do(Down), http://tcmprd-ws03/tcmIS/monitoring/tomcatping.jsp(Down)
Application State: Down
Node: tcmprd-ws03.tcmis.com
Node Description: net-snmp - Linux
IP Address: 192.168.251.83
This issue occurred on Tuesday, June 14, 2022 3:06 AM CT.
     
Alert Name: M5 Monitoring

View full device details here: https://AUS-ORIONAPP01:443/Orion/View.aspx?NetObject=AA:3505
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:71486
To claim ownership of this issue: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=71486

If this alert is not acknowledged, additional email reminders will be sent every 7 days If you acknowledge this alert, you are now responsible for resolving this issue.
","application  monitoring tomcat 
application component   
application state down
node 
node description netsnmp  linux
ip address 
this issue occurred on tuesday june    am ct
     
alert name  monitoring

view full device details here 
view full alert details here 
to claim ownership of this issue 

if this alert is not acknowledged additional email reminders will be sent every  days if you acknowledge this alert you are now responsible for resolving this issue
","application   monitor tomcat 
 application component   
 application state down 
 node 
 node description netsnmp   linux 
 ip address 
 this issue occur on tuesday june     be ct 
     
 alert name   monitoring 

 view full device detail here 
 view full alert detail here 
 to claim ownership of this issue 

 if this alert be not acknowledge additional email reminder will be send every   day if you acknowledge this alert you be now responsible for resolve this issue 
",84.09556965810756,1,application-issue,,
"Application: TCMIS services 2.0 
Application Component: Tomcat.service(Down)
Application State: Down
Node: tcmprd-ws03.tcmis.com
Node Description: net-snmp - Linux
IP Address: 192.168.251.83
This issue occurred on Tuesday, June 14, 2022 3:09 AM CT.
     
Alert Name: Non_OS_Linux_Service_Down -Threshold -2


View full device details here: https://AUS-ORIONAPP01:443/Orion/View.aspx?NetObject=AA:6548
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:91507
To claim ownership of this issue: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=91507

If this alert is not acknowledged, additional email reminders will be sent every 7 days If you acknowledge this alert, you are now responsible for resolving this issue.
","application tcmis services  
application component tomcatservicedown
application state down
node 
node description netsnmp  linux
ip address 
this issue occurred on tuesday june    am ct
     
alert name non_os_linux_service_down threshold 


view full device details here 
view full alert details here 
to claim ownership of this issue 

if this alert is not acknowledged additional email reminders will be sent every  days if you acknowledge this alert you are now responsible for resolving this issue
","application tcmis service  
 application component tomcatservicedown 
 application state down 
 node 
 node description netsnmp   linux 
 ip address 
 this issue occur on tuesday june     be ct 
     
 alert name non_os_linux_service_down threshold 


 view full device detail here 
 view full alert detail here 
 to claim ownership of this issue 

 if this alert be not acknowledge additional email reminder will be send every   day if you acknowledge this alert you be now responsible for resolve this issue 
",62.74745312181216,1,application-issue,0,application
"Node Name: tcmpoc-haasr02.tcmis.com

IP address: 192.168.166.88

Alert Time: Tuesday, June 14, 2022 3:12 AM

Severity: Warning

Current memory utilization:  81 % 

Memory Utilization: 3.0 G

View full device details here: https://solarwinds.wescoair.com:443/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:1626.
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:81007
Click here to acknowledge the alert: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=81007

Alert Name: Non-Prod_Linux_Server _Memory utilization_Warning -Threshold -2
If this alert is not acknowledged, additional email reminders will be sent every 7 days. If you acknowledge this alert, you are now responsible for resolving this issue.
","node name 

ip address 

alert time tuesday june    am

severity warning

current memory utilization    

memory utilization  g

view full device details here 
view full alert details here 
click here to acknowledge the alert 

alert name nonprod_linux_server _memory utilization_warning threshold 
if this alert is not acknowledged additional email reminders will be sent every  days if you acknowledge this alert you are now responsible for resolving this issue
","node name 

 ip address 

 alert time tuesday june     be 

 severity warn 

 current memory utilization    

 memory utilization   g 

 view full device detail here 
 view full alert detail here 
 click here to acknowledge the alert 

 alert name nonprod_linux_server _ memory utilization_warne threshold 
 if this alert be not acknowledge additional email reminder will be send every   day if you acknowledge this alert you be now responsible for resolve this issue 
",83.17531032181148,2,memory-available,,
"Node Name: AUS-BIPRD-PUB02

IP address: 192.168.11.185

CPU Utilization: 100 %

Alert Time: Tuesday, June 14, 2022 3:44 AM

Severity: Critical

Alert Details: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:61048

Alert Name: Baseline_Win_CPU utilization_Critical
","node name 

ip address 

cpu utilization  

alert time tuesday june    am

severity critical

alert details 

alert name baseline_win_cpu utilization_critical
","node name 

 ip address 

 cpu utilization  

 alert time tuesday june     be 

 severity critical 

 alert detail 

 alert name baseline_win_cpu utilization_critical 
",78.26845767891737,6,utilization_critical-cpu,,
"Node Name: AUS-SIRIUSJUMP1

IP address: 10.50.63.177

CPU Utilization: 97 %

Alert Time: Tuesday, June 14, 2022 3:44 AM

Severity: Critical

Alert Details: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:79141

Alert Name: Baseline_Win_CPU utilization_Critical
","node name 

ip address 

cpu utilization  

alert time tuesday june    am

severity critical

alert details 

alert name baseline_win_cpu utilization_critical
","node name 

 ip address 

 cpu utilization  

 alert time tuesday june     be 

 severity critical 

 alert detail 

 alert name baseline_win_cpu utilization_critical 
",78.26845767891737,6,utilization_critical-cpu,,
"Node status: Down
Node: GB1VSCE1
Node Description: Windows 2012 R2 Server
IP Address: 10.224.40.87

This issue occurred on Tuesday, June 14, 2022 3:51 AM CT

Alert Name: Baseline_windows_Server_Down
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:97756
Click here to acknowledge the alert: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=97756
","node status down
node 
node description windows   server
ip address 

this issue occurred on tuesday june    am ct

alert name baseline_windows_server_down
view full alert details here 
click here to acknowledge the alert 
","node status down 
 node 
 node description window    server 
 ip address 

 this issue occur on tuesday june     be ct 

 alert name baseline_windows_server_down 
 view full alert detail here 
 click here to acknowledge the alert 
",80.52910270760263,5,issue-percent,,
