num,ptio,summ,notes,Cleaned_Column
INC0145687,2 - High,Critical ALERT:  A Microsoft IIS component  on G-MOVEITT1 is in a current state of: Down,Issue has been resolved without action. Alert reset - issue detected as resolved by Orion,issue has been resolved without action alert reset  issue detected as resolved by orion
INC0145700,2 - High,Critical ALERT:  GROUP ALERT: Group is Down - APPLICATION - Qlik View,"HI Gayatridevi,

Started Qlikview service on pub01 server. Can you try now
","hi gayatridevi

started qlikview service on  server can you try now
"
INC0145710,3 - Moderate,"GROUP ALERT: Group is Down - Network Team Tickets: Tier3 - Xi'an - APAC - Level 2 Unit B No. 5 Lantian Road, Yanliang, Xian, China",Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0145714,3 - Moderate,Warning Alert: Memory Utilization on GBVVSCL4 is : 96 %,"Node Name: GBVVSCL4
IP address: 10.224.32.65

Severity: Normal

Current memory utilization : 85 % 

Free Memory Available : 15 % 

Total Memory : 8.0 G

Memory Used : 6.8 G

Memory Available : 1.2 G 
","node name 
ip address 

severity normal

current memory utilization    

free memory available    

total memory   g

memory used   g

memory available   g 
"
INC0145719,2 - High,DHCP Alerts: Service Impacted on  192.168.11.138 Location *DATA CENTER: AUSTIN,"INC0145719 - DHCP Alerts: Service Impacted on 192.168.11.138 Location *DATA CENTER: AUSTIN
Additional Details:
Caller: SolarWinds Integration
Category: Windows
Severity: 3 - Low
Priority: 2 - High
Work notes:
________________________________________
2022-08-16 19:17:57 IST - SolarWinds Integration Work notes
Alert reset - issue detected as resolved by Orion
Orion Alert Details
________________________________________
","  dhcp alerts service impacted on  location data center austin
additional details
caller solarwinds integration
category windows
severity   low
priority   high
work notes
________________________________________
  ist  solarwinds integration work notes
alert reset  issue detected as resolved by orion
orion alert details
________________________________________
"
INC0145723,2 - High,Critical ALERT:  A Windows DHCP Server - Full/Almost_Full component  on AUS-DHCP01 is in a current state of: Down,"Application: Windows DHCP Server - Full/Almost_Full 

Application Component: Service: DHCP Server(Up), Error: Server Scope is Full(Up) 

Application State: Up

Node: AUS-DHCP01

Node Description: Windows 2012 R2 Server

IP Address: 192.168.11.138
","application windows dhcp server  fullalmost_full 

application component service dhcp serverup error server scope is fullup 

application state up

node 

node description windows   server

ip address 
"
INC0145731,3 - Moderate,Alert: CPU Utilization on AUS-MCL01 is Warning	,Issue has been resolved without action. Alert reset - issue detected as resolved by Orion,issue has been resolved without action alert reset  issue detected as resolved by orion
INC0145732,2 - High,Alert: CPU Utilization on AUS-BI01 is Critical	,Issue has been resolved without action. Alert reset - issue detected as resolved by Orion,issue has been resolved without action alert reset  issue detected as resolved by orion
INC0145733,2 - High,Critical ALERT:  A JDE_Webserver_services component  on GJDEWEB03 is in a current state of: Critical,"Web instances are working fine and CPU utilization is normal after restart .
QC passed successfully. I am resolving the incident now.
Please reopen the incident if further assistance is needed.","web instances are working fine and cpu utilization is normal after restart 
qc passed successfully i am resolving the incident now
please reopen the incident if further assistance is needed"
INC0145752,2 - High,Critical ALERT:  A Microsoft IIS component  on DC01PCTXS02 is in a current state of: Down,"Application: Microsoft IIS 

Application Component: Application Pools(Up), Sites(Up), Site Bindings Monitor(Up), Worker Process Statistic Monitor (Citrix Configuration Api)(Up), Worker Process Statistic Monitor (Citrix Delivery Services Authentication)(Up), Worker Process Statistic Monitor (Citrix Delivery Services Resources)(Up), Worker Process Statistic Monitor (Citrix Receiver for Web)(Up), Worker Process Statistic Monitor (DefaultAppPool)(Up), Total Connection Attempts(Up), Total Logon Attempts(Up), Current Connections(Up), Current Anonymous users(Up), Current NonAnonymous Users(Up), Total Connection Attempts (Default Web Site)(Up), Total Logon Attempts (Default Web Site)(Up), Current Connections (Default Web Site)(Up), Current Anonymous users (Default Web Site)(Up), Current NonAnonymous Users (Default Web Site)(Up), Total Bytes Received (Default Web Site)(Up), Total Bytes Sent (Default Web Site)(Up), Total Bytes Transferred (Default Web Site)(Up), HTTPS Bindings Monitor (Default Web Site)(Up), SSL Certificate Monitor (Default Web Site)(Up), Site Directory Info Monitor (Default Web Site)(Up), Site Log Directory Monitor (Default Web Site)(Up), Windows Process Activation Service(Up), World Wide Web Publishing Service(Up), Application Host Helper Service(Up), IIS Event Log Monitor(Up), Current File Cache Memory Usage(Up), Output Cache Current Memory Usage(Up), File Cache Hits %(Up), Kernel: URI Cache Hits %(Up), Metadata Cache Hits %(Up), Output Cache Current Hits %(Up), URI Cache Hits %(Up), Active Requests (Citrix Configuration Api)(Up), Active Requests (DefaultAppPool)(Up), Active Requests (Citrix Receiver for Web)(Up), Active Requests (Citrix Delivery Services Resources)(Up), Active Requests (Citrix Delivery Services Authentication)(Up), Requests / Sec (Citrix Delivery Services Authentication)(Up), Requests / Sec (Citrix Delivery Services Resources)(Up), Requests / Sec (Citrix Receiver for Web)(Up), Requests / Sec (DefaultAppPool)(Up), Requests / Sec (Citrix Configuration Api)(Up), Active Threads Count (Citrix Configuration Api)(Up), Active Threads Count (DefaultAppPool)(Up), Active Threads Count (Citrix Receiver for Web)(Up), Active Threads Count (Citrix Delivery Services Resources)(Up), Active Threads Count (Citrix Delivery Services Authentication)(Up), Current Worker Processes (Citrix Delivery Services Authentication)(Up), Current Worker Processes (Citrix Delivery Services Resources)(Up), Current Worker Processes (Citrix Receiver for Web)(Up), Current Worker Processes (DefaultAppPool)(Up), Current Worker Processes (Citrix Configuration Api)(Up), Recent Worker Process Failures (Citrix Configuration Api)(Up), Recent Worker Process Failures (DefaultAppPool)(Up), Recent Worker Process Failures (Citrix Receiver for Web)(Up), Recent Worker Process Failures (Citrix Delivery Services Resources)(Up), Recent Worker Process Failures (Citrix Delivery Services Authentication)(Up), Total Application Pool Recycles (Citrix Delivery Services Authentication)(Up), Total Application Pool Recycles (Citrix Delivery Services Resources)(Up), Total Application Pool Recycles (Citrix Receiver for Web)(Up), Total Application Pool Recycles (DefaultAppPool)(Up), Total Application Pool Recycles (Citrix Configuration Api)(Up), Total Worker Process Failures (Citrix Configuration Api)(Up), Total Worker Process Failures (DefaultAppPool)(Up), Total Worker Process Failures (Citrix Receiver for Web)(Up), Total Worker Process Failures (Citrix Delivery Services Resources)(Up), Total Worker Process Failures (Citrix Delivery Services Authentication)(Up), Total Worker Process Ping Failures (Citrix Delivery Services Authentication)(Up), Total Worker Process Ping Failures (Citrix Delivery Services Resources)(Up), Total Worker Process Ping Failures (Citrix Receiver for Web)(Up), Total Worker Process Ping Failures (DefaultAppPool)(Up), Total Worker Process Ping Failures (Citrix Configuration Api)(Up), Total Worker Process Shutdown Failures (Citrix Configuration Api)(Up), Total Worker Process Shutdown Failures (DefaultAppPool)(Up), Total Worker Process Shutdown Failures (Citrix Receiver for Web)(Up), Total Worker Process Shutdown Failures (Citrix Delivery Services Resources)(Up), Total Worker Process Shutdown Failures (Citrix Delivery Services Authentication)(Up), Total Worker Process Startup Failures (Citrix Delivery Services Authentication)(Up), Total Worker Process Startup Failures (Citrix Delivery Services Resources)(Up), Total Worker Process Startup Failures (Citrix Receiver for Web)(Up), Total Worker Process Startup Failures (DefaultAppPool)(Up), Total Worker Process Startup Failures (Citrix Configuration Api)(Up), Current File Cache Memory Usage (Citrix Configuration Api)(Up), Current File Cache Memory Usage (DefaultAppPool)(Up), Current File Cache Memory Usage (Citrix Receiver for Web)(Up), Current File Cache Memory Usage (Citrix Delivery Services Resources)(Up), Current File Cache Memory Usage (Citrix Delivery Services Authentication)(Up), Maximum File Cache Memory Usage (Citrix Delivery Services Authentication)(Up), Maximum File Cache Memory Usage (Citrix Delivery Services Resources)(Up), Maximum File Cache Memory Usage (Citrix Receiver for Web)(Up), Maximum File Cache Memory Usage (DefaultAppPool)(Up), Maximum File Cache Memory Usage (Citrix Configuration Api)(Up), Output Cache Current Memory Usage (Citrix Configuration Api)(Up), Output Cache Current Memory Usage (DefaultAppPool)(Up), Output Cache Current Memory Usage (Citrix Receiver for Web)(Up), Output Cache Current Memory Usage (Citrix Delivery Services Resources)(Up), Output Cache Current Memory Usage (Citrix Delivery Services Authentication)(Up), File Cache Hits (Citrix Delivery Services Authentication)(Up), File Cache Hits (Citrix Delivery Services Resources)(Up), File Cache Hits (Citrix Receiver for Web)(Up), File Cache Hits (DefaultAppPool)(Up), File Cache Hits (Citrix Configuration Api)(Up), File Cache Misses (Citrix Configuration Api)(Up), File Cache Misses (DefaultAppPool)(Up), File Cache Misses (Citrix Receiver for Web)(Up), File Cache Misses (Citrix Delivery Services Resources)(Up), File Cache Misses (Citrix Delivery Services Authentication)(Up), Metadata Cache Hits (Citrix Delivery Services Authentication)(Up), Metadata Cache Hits (Citrix Delivery Services Resources)(Up), Metadata Cache Hits (Citrix Receiver for Web)(Up), Metadata Cache Hits (DefaultAppPool)(Up), Metadata Cache Hits (Citrix Configuration Api)(Up), Metadata Cache Misses (Citrix Configuration Api)(Up), Metadata Cache Misses (DefaultAppPool)(Up), Metadata Cache Misses (Citrix Receiver for Web)(Up), Metadata Cache Misses (Citrix Delivery Services Resources)(Up), Metadata Cache Misses (Citrix Delivery Services Authentication)(Up), Output Cache Total Hits (Citrix Delivery Services Authentication)(Up), Output Cache Total Hits (Citrix Delivery Services Resources)(Up), Output Cache Total Hits (Citrix Receiver for Web)(Up), Output Cache Total Hits (DefaultAppPool)(Up), Output Cache Total Hits (Citrix Configuration Api)(Up), Output Cache Total Misses (Citrix Configuration Api)(Up), Output Cache Total Misses (DefaultAppPool)(Up), Output Cache Total Misses (Citrix Receiver for Web)(Up), Output Cache Total Misses (Citrix Delivery Services Resources)(Up), Output Cache Total Misses (Citrix Delivery Services Authentication)(Up), URI Cache Hits (Citrix Delivery Services Authentication)(Up), URI Cache Hits (Citrix Delivery Services Resources)(Up), URI Cache Hits (Citrix Receiver for Web)(Up), URI Cache Hits (DefaultAppPool)(Up), URI Cache Hits (Citrix Configuration Api)(Up), URI Cache Misses (Citrix Configuration Api)(Up), URI Cache Misses (DefaultAppPool)(Up), URI Cache Misses (Citrix Receiver for Web)(Up), URI Cache Misses (Citrix Delivery Services Resources)(Up), URI Cache Misses (Citrix Delivery Services Authentication)(Up), Total Method Requests (Default Web Site)(Up), Delete Requests (Default Web Site)(Up), Get Requests (Default Web Site)(Up), Head Requests (Default Web Site)(Up), CGI Requests (Default Web Site)(Up), ISAPI Extension Requests (Default Web Site)(Up), Put Requests (Default Web Site)(Up), Post Requests (Default Web Site)(Up), Files Received (Default Web Site)(Up), Files Sent (Default Web Site)(Up), Files Transferred (Default Web Site)(Up), Locked Errors (Default Web Site)(Up), Not Found Errors (Default Web Site)(Up), Request Execution Time(Up), Request Wait Time(Up), Requests Queued(Up), Requests Rejected(Up) 

Application State: Up

Node: DC01PCTXS02

Node Description: Windows 2019 Server

IP Address: 10.50.110.236
","application microsoft iis 

application component application poolsup sitesup site bindings monitorup worker process statistic monitor citrix configuration apiup worker process statistic monitor citrix delivery services authenticationup worker process statistic monitor citrix delivery services resourcesup worker process statistic monitor citrix receiver for webup worker process statistic monitor defaultapppoolup total connection attemptsup total logon attemptsup current connectionsup current anonymous usersup current nonanonymous usersup total connection attempts default web siteup total logon attempts default web siteup current connections default web siteup current anonymous users default web siteup current nonanonymous users default web siteup total bytes received default web siteup total bytes sent default web siteup total bytes transferred default web siteup https bindings monitor default web siteup ssl certificate monitor default web siteup site directory info monitor default web siteup site log directory monitor default web siteup windows process activation serviceup world wide web publishing serviceup application host helper serviceup iis event log monitorup current file cache memory usageup output cache current memory usageup file cache hits up kernel uri cache hits up metadata cache hits up output cache current hits up uri cache hits up active requests citrix configuration apiup active requests defaultapppoolup active requests citrix receiver for webup active requests citrix delivery services resourcesup active requests citrix delivery services authenticationup requests  sec citrix delivery services authenticationup requests  sec citrix delivery services resourcesup requests  sec citrix receiver for webup requests  sec defaultapppoolup requests  sec citrix configuration apiup active threads count citrix configuration apiup active threads count defaultapppoolup active threads count citrix receiver for webup active threads count citrix delivery services resourcesup active threads count citrix delivery services authenticationup current worker processes citrix delivery services authenticationup current worker processes citrix delivery services resourcesup current worker processes citrix receiver for webup current worker processes defaultapppoolup current worker processes citrix configuration apiup recent worker process failures citrix configuration apiup recent worker process failures defaultapppoolup recent worker process failures citrix receiver for webup recent worker process failures citrix delivery services resourcesup recent worker process failures citrix delivery services authenticationup total application pool recycles citrix delivery services authenticationup total application pool recycles citrix delivery services resourcesup total application pool recycles citrix receiver for webup total application pool recycles defaultapppoolup total application pool recycles citrix configuration apiup total worker process failures citrix configuration apiup total worker process failures defaultapppoolup total worker process failures citrix receiver for webup total worker process failures citrix delivery services resourcesup total worker process failures citrix delivery services authenticationup total worker process ping failures citrix delivery services authenticationup total worker process ping failures citrix delivery services resourcesup total worker process ping failures citrix receiver for webup total worker process ping failures defaultapppoolup total worker process ping failures citrix configuration apiup total worker process shutdown failures citrix configuration apiup total worker process shutdown failures defaultapppoolup total worker process shutdown failures citrix receiver for webup total worker process shutdown failures citrix delivery services resourcesup total worker process shutdown failures citrix delivery services authenticationup total worker process startup failures citrix delivery services authenticationup total worker process startup failures citrix delivery services resourcesup total worker process startup failures citrix receiver for webup total worker process startup failures defaultapppoolup total worker process startup failures citrix configuration apiup current file cache memory usage citrix configuration apiup current file cache memory usage defaultapppoolup current file cache memory usage citrix receiver for webup current file cache memory usage citrix delivery services resourcesup current file cache memory usage citrix delivery services authenticationup maximum file cache memory usage citrix delivery services authenticationup maximum file cache memory usage citrix delivery services resourcesup maximum file cache memory usage citrix receiver for webup maximum file cache memory usage defaultapppoolup maximum file cache memory usage citrix configuration apiup output cache current memory usage citrix configuration apiup output cache current memory usage defaultapppoolup output cache current memory usage citrix receiver for webup output cache current memory usage citrix delivery services resourcesup output cache current memory usage citrix delivery services authenticationup file cache hits citrix delivery services authenticationup file cache hits citrix delivery services resourcesup file cache hits citrix receiver for webup file cache hits defaultapppoolup file cache hits citrix configuration apiup file cache misses citrix configuration apiup file cache misses defaultapppoolup file cache misses citrix receiver for webup file cache misses citrix delivery services resourcesup file cache misses citrix delivery services authenticationup metadata cache hits citrix delivery services authenticationup metadata cache hits citrix delivery services resourcesup metadata cache hits citrix receiver for webup metadata cache hits defaultapppoolup metadata cache hits citrix configuration apiup metadata cache misses citrix configuration apiup metadata cache misses defaultapppoolup metadata cache misses citrix receiver for webup metadata cache misses citrix delivery services resourcesup metadata cache misses citrix delivery services authenticationup output cache total hits citrix delivery services authenticationup output cache total hits citrix delivery services resourcesup output cache total hits citrix receiver for webup output cache total hits defaultapppoolup output cache total hits citrix configuration apiup output cache total misses citrix configuration apiup output cache total misses defaultapppoolup output cache total misses citrix receiver for webup output cache total misses citrix delivery services resourcesup output cache total misses citrix delivery services authenticationup uri cache hits citrix delivery services authenticationup uri cache hits citrix delivery services resourcesup uri cache hits citrix receiver for webup uri cache hits defaultapppoolup uri cache hits citrix configuration apiup uri cache misses citrix configuration apiup uri cache misses defaultapppoolup uri cache misses citrix receiver for webup uri cache misses citrix delivery services resourcesup uri cache misses citrix delivery services authenticationup total method requests default web siteup delete requests default web siteup get requests default web siteup head requests default web siteup cgi requests default web siteup isapi extension requests default web siteup put requests default web siteup post requests default web siteup files received default web siteup files sent default web siteup files transferred default web siteup locked errors default web siteup not found errors default web siteup request execution timeup request wait timeup requests queuedup requests rejectedup 

application state up

node 

node description windows  server

ip address 
"
INC0145771,2 - High,Critical ALERT:  A GEAC - Print queue monitoring component  on USAVSFM0 is in a current state of: Critical,All backlogs cleared.,all backlogs cleared
INC0145780,3 - Moderate,TIER 3 - Critical Device Down: IT-FRO-C1116-R01.wescoaircraft.com is Down,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0145781,3 - Moderate,TIER 3 - Critical Device Down: IT-FRO-2960S-S01.wescoaircraft.com is Down,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0145786,2 - High,Critical ALERT:  A Service in Stopping state component  on CODEPROXY01 is in a current state of: Down,"Alert reset - issue detected as resolved by Orion
Orion Alert Details","alert reset  issue detected as resolved by orion
orion alert details"
INC0145791,3 - Moderate,Alert: CPU Utilization on AUS-MCL01 is Warning	,"Alert reset - issue detected as resolved by Orion
Orion Alert Details","alert reset  issue detected as resolved by orion
orion alert details"
INC0145793,2 - High,Alert: CPU Utilization on ALDE-SRVR01 is Critical	,"Alert reset - issue detected as resolved by Orion
Orion Alert Details","alert reset  issue detected as resolved by orion
orion alert details"
INC0145800,2 - High,Alert: CPU Utilization on tcmprd-haasr02.tcmis.com is Critical,CPU utilization is normal now. Reset email generated.,cpu utilization is normal now reset email generated
INC0145809,2 - High,TIER 1 - CRITICAL ALERT: MX-CHI-4351-R01.wescoaircraft.com is Down,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0145811,2 - High,TIER 1 - CRITICAL ALERT: MX-CHI-2960-MDF-S01.wescoaircraft.com is Down,The node is up now.,the node is up now
INC0145812,3 - Moderate,Warning Alert: Memory Utilization on GBVVSMS4 is : 95 %,"Alert reset - issue detected as resolved by Orion
Orion Alert Details","alert reset  issue detected as resolved by orion
orion alert details"
INC0145814,2 - High,TIER 1 - CRITICAL ALERT: WAN Interface Unreachable on MX-CHI-4351-R01.wescoaircraft.com,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0145818,2 - High,TIER 1 - CRITICAL ALERT: WAN OUTAGE 2 on MX-CHI2-4351-R02.wescoaircraft.com,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0145820,2 - High,TIER 1 - CRITICAL ALERT: WAN OUTAGE 2 on MX-CHI2-4351-R01.wescoaircraft.com,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0145821,2 - High,Critical ALERT:  A Distributed File System (DFS) component  on AUS-DFS01 is in a current state of: Down,"Alert reset - issue detected as resolved by Orion
Orion Alert Details
","alert reset  issue detected as resolved by orion
orion alert details
"
INC0145831,2 - High,Alert: CPU Utilization on tcmprd-haasr07.tcmis.com is Critical,CPU utilization is normal now. Reset email generated.,cpu utilization is normal now reset email generated
INC0145833,2 - High,Alert: CPU Utilization on AUS-BI01 is Critical	,"Alert reset - issue detected as resolved by Orion
Orion Alert Details
","alert reset  issue detected as resolved by orion
orion alert details
"
INC0145842,2 - High,Alert: CPU Utilization on tcmprd-haasr03.tcmis.com is Critical,CPU utilization is normal now. Reset email generated.,cpu utilization is normal now reset email generated
INC0145843,3 - Moderate,"Network Team Tickets: Tier1  - Chihuahua - AMER - Av. Deming 1400 Parque Industrial Supra Km. Carretera Chihuahua-J?uarez S/N, Chihuahua, Chihuahua. C.P. 31183,",Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0145849,2 - High,ALERT:  A M5 Monitoring Tomcat component  on tcmprd-haasr03.tcmis.com is Down,"We restarted the application, Now it is UP and running.",we restarted the application now it is up and running
INC0145852,3 - Moderate,TIER 3 - Critical Device Down: UK-IOW-C1113-R01.wescoaircraft.com is Down,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0145881,3 - Moderate,"Critical Alert :  The SQL service ""SQL Server"" on AVC-SQL01 is in Down","Alert reset - issue detected as resolved by Orion
Orion Alert Details","alert reset  issue detected as resolved by orion
orion alert details"
INC0145882,3 - Moderate,"GROUP ALERT: Group is Down - Network Team Tickets: Tier3 - Isle of Wight - EMEA Osborne Works Whippingha?m Road East Cowes, Isle of Wight, UK",Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0145885,2 - High,Critical ALERT:  A Microsoft IIS component  on DC01PCTXS02 is in a current state of: Down,"Alert reset - issue detected as resolved by Orion
Orion Alert Details
","alert reset  issue detected as resolved by orion
orion alert details
"
INC0145888,4 - Low,ALERT: DISK SPACE on NIMBUS-C:\ Label: F07BBA16 has currently 10 % is available,"Alert reset - issue detected as resolved by Orion
Orion Alert Details","alert reset  issue detected as resolved by orion
orion alert details"
INC0145889,3 - Moderate,Alert: CPU Utilization in GJDEWEB04 is Warning	,"Hello all,
Web instances are working fine and CPU utilization is normal after restart .
QC passed successfully. I am resolving the incident now.
Please reopen the incident if further assistance is needed

Regards,
Ravi Varma","hello all
web instances are working fine and cpu utilization is normal after restart 
qc passed successfully i am resolving the incident now
please reopen the incident if further assistance is needed

regards
ravi varma"
INC0145895,3 - Moderate,Alert: Memory Utilization on tcmprd-haasr02.tcmis.com is warning,Memory Utilization is normal now.,memory utilization is normal now
INC0145904,3 - Moderate,Alert: CPU Utilization on AUS-BI01 is Warning	,"Alert reset - issue detected as resolved by Orion
Orion Alert Details","alert reset  issue detected as resolved by orion
orion alert details"
INC0145907,3 - Moderate,"Critical Alert :  The SQL service ""SQL Server"" on AVC-SQL01 is in Down",Reboot the server and now SQL services are back to normal. ,reboot the server and now sql services are back to normal 
INC0145915,3 - Moderate,Warning Alert: Memory Utilization on GDEVJDEBI is : 94 %,"Alert reset - issue detected as resolved by Orion
Orion Alert Details","alert reset  issue detected as resolved by orion
orion alert details"
INC0145916,3 - Moderate,Warning Alert: Memory Utilization on GBVVSSQ10 is : 94 %,"Alert reset - issue detected as resolved by Orion
Orion Alert Details","alert reset  issue detected as resolved by orion
orion alert details"
INC0145926,2 - High,Alert: CPU Utilization on CAV-CMDRDEV is Critical	,"Alert reset - issue detected as resolved by Orion
Orion Alert Details","alert reset  issue detected as resolved by orion
orion alert details"
INC0145932,2 - High,Alert: CPU Utilization on tcmprd-haasr06.tcmis.com is Critical,CPU utilization is normal now. Reset email generated,cpu utilization is normal now reset email generated
INC0145941,2 - High,Critical ALERT:  A JDE_Webserver_services component  on GJDEWEB01 is in a current state of: Critical,"Web instances are working fine and CPU utilization is normal after restart .
QC passed successfully. I am resolving the incident now.
Please reopen the incident if further assistance is needed.","web instances are working fine and cpu utilization is normal after restart 
qc passed successfully i am resolving the incident now
please reopen the incident if further assistance is needed"
INC0145945,2 - High,Alert: CPU Utilization in GJDEWEB01 is Critical	,"Web instances are working fine and CPU utilization is normal after restart .
QC passed successfully. I am resolving the incident now.
Please reopen the incident if further assistance is needed.","web instances are working fine and cpu utilization is normal after restart 
qc passed successfully i am resolving the incident now
please reopen the incident if further assistance is needed"
INC0145962,2 - High,Alert: CPU Utilization in GJDEWEB02 is Critical	,"Web instances are working fine and CPU utilization is normal after restart .
QC passed successfully. I am resolving the incident now.
Please reopen the incident if further assistance is needed.","web instances are working fine and cpu utilization is normal after restart 
qc passed successfully i am resolving the incident now
please reopen the incident if further assistance is needed"
INC0145963,3 - Moderate,Alert: CPU Utilization on AUS-MCL01 is Warning	,"Alert reset - issue detected as resolved by Orion
Orion Alert Details","alert reset  issue detected as resolved by orion
orion alert details"
INC0145966,3 - Moderate,"Critical Alert :  The SQL service ""SQL Server"" on AVC-SQL01 is in Down",As discussed with Solarwinds SQL 2000 version is not supported.,as discussed with solarwinds sql  version is not supported
INC0145971,3 - Moderate,Alert: Memory Utilization on tcmprd-haasr06.tcmis.com is warning,Now the utilization is normal,now the utilization is normal
INC0145980,3 - Moderate,Alert: CPU Utilization on GJDEWEB01 is Critical,"Alert reset - issue detected as resolved by Orion
Orion Alert Details","alert reset  issue detected as resolved by orion
orion alert details"
INC0145996,2 - High,Alert: CPU Utilization on CODEPROXY01 is Critical	,"Alert reset - issue detected as resolved by Orion
Orion Alert Details","alert reset  issue detected as resolved by orion
orion alert details"
INC0146004,2 - High,DHCP Alerts: Service Impacted on  10.102.0.1 Location Northlake,"Resolution notes copied from Parent Incident: Alert reset - issue detected as resolved by Orion
Orion Alert Details","resolution notes copied from parent incident alert reset  issue detected as resolved by orion
orion alert details"
INC0146005,2 - High,Critical ALERT:  A Windows DHCP Server - Full/Almost_Full component  on DALLAS-DC02 is in a current state of: Down,"Alert reset - issue detected as resolved by Orion
Orion Alert Details","alert reset  issue detected as resolved by orion
orion alert details"
INC0146009,3 - Moderate,Alert: Memory Utilization on tcmprd-haasr06.tcmis.com is warning,Now the utilization is normal,now the utilization is normal
INC0146010,2 - High,Alert: CPU Utilization in JDEOHS03 is Critical	,"
Hello all,
Web instances are working fine and CPU utilization is normal after restart .
QC passed successfully. I am resolving the incident now.
Please reopen the incident if further assistance is needed

Regards,
Ravi Varma","
hello all
web instances are working fine and cpu utilization is normal after restart 
qc passed successfully i am resolving the incident now
please reopen the incident if further assistance is needed

regards
ravi varma"
INC0146013,4 - Low,Alert: Memory Utilization on tcmpoc-haasr01.tcmis.com is warning,Now the utilization is normal,now the utilization is normal
INC0146024,2 - High,Alert: Memory Utilization on tcmprd-haasr06.tcmis.com is in Critical,Now the utilization is normal,now the utilization is normal
INC0146029,3 - Moderate,Alert: Memory Utilization on DEVJDEJAS2 is in warning,"Web instances are working fine and CPU utilization is normal after restart .
QC passed successfully. I am resolving the incident now.
Please reopen the incident if further assistance is needed.","web instances are working fine and cpu utilization is normal after restart 
qc passed successfully i am resolving the incident now
please reopen the incident if further assistance is needed"
INC0146030,3 - Moderate,Warning Alert: Memory Utilization on USAZSCCMCAS01 is : 94 %,"Alert reset - issue detected as resolved by Orion
Orion Alert Details","alert reset  issue detected as resolved by orion
orion alert details"
INC0146031,2 - High, NODE ALERT: ALFO-DC01 is Down,"
                                    Server is up and running fine.
                                    Hence, closing this ticket.","
                                    server is up and running fine
                                    hence closing this ticket"
INC0146033,3 - Moderate,Alert: CPU Utilization on AUS-MCL01 is Warning	,"
                               Utilization is back to normal.
                               Hence, closing this ticket.","
                               utilization is back to normal
                               hence closing this ticket"
INC0146034,2 - High,ESX ALERT: foley-esx01.haasgroupintl.com is Down,"
                                    Server is up and running fine.
                                    Hence, closing this ticket.","
                                    server is up and running fine
                                    hence closing this ticket"
INC0146036,3 - Moderate,Warning Alert: Memory Utilization on VALAIMSVM01 is : 94 %,"
                               Utilization is back to normal.
                               Hence, closing this ticket.","
                               utilization is back to normal
                               hence closing this ticket"
INC0146038,3 - Moderate,Warning Alert: Memory Utilization on gbdvssq0 is : 94 %,"
                               Utilization is back to normal.
                               Hence, closing this ticket.","
                               utilization is back to normal
                               hence closing this ticket"
INC0146039,3 - Moderate,Alert: CPU Utilization on AUS-MCL01 is Warning	,"
                               Utilization is back to normal.
                               Hence, closing this ticket.","
                               utilization is back to normal
                               hence closing this ticket"
INC0146040,2 - High,TIER 2 - Non-Critical Device Down: UK-CAR-891-GE-R02.wescoaircraft.com is Down,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0146041,3 - Moderate,TIER 3 - Critical Device Down: DEMJ-891F-R01.wescoaircraft.com is Down,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0146048,3 - Moderate,Alert: Memory Utilization on tcmprd-ws01.tcmis.com is warning,Memory utilization is normal now.,memory utilization is normal now
INC0146049,3 - Moderate,Alert: CPU Utilization on G-OPTIOPD is Warning	,Alert reset - issue detected as resolved by Orion,alert reset  issue detected as resolved by orion
INC0146057,2 - High,ALERT:  A M5 Monitoring Tomcat component  on tcmprd-ws01.tcmis.com is Down,Webserver restarted and the component is UP now.,webserver restarted and the component is up now
INC0146058,2 - High,Critical ALERT:  A TCMIS services 2.0 component  on tcmprd-ws01.tcmis.com is Down,Webserver restarted and the component is UP now.,webserver restarted and the component is up now
INC0146059,2 - High, NODE ALERT: ITEST2.WESCOHQ.COM is Down,"Web instances are working fine and CPU utilization is normal after restart .
QC passed successfully. I am resolving the incident now.
Please reopen the incident if further assistance is needed.","web instances are working fine and cpu utilization is normal after restart 
qc passed successfully i am resolving the incident now
please reopen the incident if further assistance is needed"
